5800.78392399242	3261.23573255336	djdfdepe-1
5801.56330728974	3272.8845851307	djdfjfgk-1
5792.43200218273	3274.16067812146	djdgbgdl-1
5802.57239458862	3154.10386002213	djeainoh-1
5797.59868611506	3142.32096747818	djeaolmb-1
5794.33173006796	3475.45349332812	fafpmicm-1
5794.36166883871	3481.56274576853	fagamjgk-1
5799.03403750954	3482.67765022097	faganhbg-1
5795.40403068441	3485.70687608814	fagbnblp-1
5801.03334856387	3497.26139656056	fagckdmp-1
5800.63633066085	3488.18924625745	fagfoeeg-1
5793.24704571556	3487.98204999981	faggcbpo-1
5795.11904981046	3490.33453352883	faggpcpg-1
5789.66103710483	3493.93437118105	fagigjge-1
5794.78958467822	3495.22284243393	fagikdko-1
5799.31441657743	3452.28797816898	fannicfa-1
5793.3244132777	3451.9439630639	fanoeofd-1
5802.68256764076	3460.23457327377	fanpfdnk-1
5798.1380068968	3466.07469807285	faobhfjh-1
5752.05673249906	3290.11935048701	jikcjbdl-1
5742.62025299967	3289.99904461222	jikcjbpn-1
5750.88328203047	3295.59869963851	jikcmklk-1
5743.17440392224	3297.07179190169	jikcofmg-1
5738.50963898913	3300.36135525618	jikdbckl-1
5735.4329738321	3305.42103533811	jikdcfdf-1
5745.18315492277	3308.39824154618	jikddlma-1
5735.66573846931	3310.02672720147	jikdffga-1
5755.28995661834	3314.59375585358	jikdloec-1
5742.50918184993	3316.62597502653	jikdpngi-1
5732.99700999599	3320.17720248617	jikelhen-1
5746.16699630649	3324.24480300108	jikfagbf-1
5738.60308728273	3331.69235478232	jikfgjhc-1
5754.09970215256	3331.1561636402	jikfkmga-1
5733.39009243853	3335.51012741324	jikfldfe-1
5744.67082445567	3346.054599471	jikgabhg-1
5755.29271031296	3349.17349920966	jikgemce-1
5744.61808219858	3356.54252445856	jikhfeag-1
5753.2194047358	3357.30956564928	jikidlke-1
5738.9351002747	3360.96591970049	jikihicl-1
5750.94607508002	3365.57960486779	jikjcami-1
5740.76977982953	3367.72613858146	jikjljkh-1
5733.3663002314	3238.5864643502	jikjlmab-1
5747.28120770673	3236.51000904051	jikjpmlc-1
5751.51053692882	3245.87498038162	jikkbbej-1
5743.89855053684	3251.13270288058	jikkofio-1
5737.95241674925	3250.77957528723	jiklinec-1
5752.95848721107	3252.61371871338	jiklmfih-1
5745.42604093945	3261.49870602245	jiklncho-1
5735.62834177088	3261.48601317025	jikmcgki-1
5735.07864080366	3270.60101158144	jikmiika-1
5744.452670486	3274.82513898554	jikmlndn-1
5755.60894163454	3276.14757229106	jiknbjog-1
5755.12373165433	3281.88261315129	jiknbkmo-1
5735.99619321613	3283.69812731677	jikncffa-1
5748.24245477669	3283.89417964155	jikncmdg-1
5620.57116231139	3288.85477699297	jikniaek-1
5625.92833655884	3284.58584335001	jiknofig-1
5624.7965851501	3265.60521932359	jikogghd-1
5625.09533691288	3315.52128738098	jikohhij-1
5628.88265280572	3239.09295035794	jikpakel-1
5624.49688046915	3278.78633240499	jikpfmbn-1
5627.04595846057	3231.41821195466	jikpmfkh-1
5630.65005736278	3324.43899852133	jikppigi-1
5630.9857419116	3249.48822323987	jilafedd-1
5632.30597940616	3290.22341412865	jilbdfin-1
5631.09007244727	3305.1595121519	jilblmhg-1
5633.99114670017	3233.64688690211	jilbmohd-1
5634.42805215654	3276.23711979619	jilbomgg-1
5631.56074809417	3336.53089230608	jilcflmh-1
5634.66189919429	3299.19669820926	jilcmhmb-1
5636.61993019101	3313.27404504098	jilcnkhf-1
5640.03867625788	3318.90982179235	jilcnlap-1
5637.11009068894	3260.61477479802	jildiohm-1
5642.0854177818	3339.42767592792	jildmfhe-1
5641.31499457323	3233.71162521086	jilecmbf-1
5641.47226296482	3267.80203362856	jilekkco-1
5644.11808028218	3325.9590061297	jilemjdi-1
5642.92715118382	3288.55784560013	jilendjb-1
5643.64125297342	3303.00311685199	jilfjaob-1
5643.61230966475	3278.53942965073	jilfnice-1
5644.2951920241	3245.04500548006	jilgfeac-1
5649.43264084386	3268.77243719293	jilggeoi-1
5647.3219842753	3238.46383140932	jilhcnkk-1
5647.40257013473	3254.03777180307	jilhfaai-1
5650.42317456289	3336.5249544038	jilhkjaf-1
5651.44069687357	3281.76743056254	jilhohma-1
5650.96472139282	3306.13026970889	jilienbf-1
5653.4066776073	3292.49462500841	jilillbk-1
5652.60062865372	3316.03784683143	jililoch-1
5653.44059409293	3234.33157549299	jiljcccb-1
5654.97170714283	3246.93603923772	jiljfapp-1
5655.38372989717	3297.56525597573	jiljflip-1
5657.69764503807	3325.36596521485	jiljnnkg-1
5658.75379036947	3253.40426981755	jilkincj-1
5658.1144856294	3334.98054755643	jilkkpog-1
5662.00029890579	3233.47862712896	jilknldo-1
5661.04094936877	3302.56401876011	jilligpj-1
5664.82365345538	3257.11968452813	jilljkjb-1
5663.04470615022	3264.111612248	jilminjn-1
5661.17794009746	3273.07244921891	jilmkpap-1
5663.4453661394	3317.23593112424	jilmnlci-1
5665.81498726174	3245.40454270553	jilnpflj-1
5664.2433169551	3287.14349517026	jilooikg-1
5667.1056820455	3309.67127287953	jilpdijp-1
5668.66542217211	3298.7542757574	jilpfanc-1
5668.48598660875	3335.11073647285	jilpgdnf-1
